trip_id_unique,line_id,direction,cluster,latitude,longitude,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach,station_index,trip_duration_in_minutes
2185960,17023,2,10,32.071068260869566,34.80650608695652,2.0434782608695654,0.833333333,1.7028985508043477,46,76.0
2186030,27004,2,10,32.07642,34.77348809523809,9.476190476190476,1.0,9.476190476190476,21,46.0
2186180,39028,1,10,32.09388076923077,34.79368461538461,2.6153846153846154,1.666666667,4.358974359,26,33.0
2186190,40044,1,10,32.07101277777778,34.78478333333333,4.555555555555555,2.6,11.844444444444443,36,62.0
2186200,21017,2,10,32.0523028,34.7730968,6.92,2.6,17.992,25,38.0
2186210,21017,1,10,32.05176608695652,34.77370913043478,6.304347826086956,0.75,4.728260869565218,23,33.0
2186290,22007,2,10,32.08324354166667,34.83802708333334,6.5,3.0,19.5,48,81.0
2186300,16122,2,10,32.09350111111112,34.797129444444444,7.666666666666667,2.75,21.083333333333332,18,46.0
2186310,20022,1,10,32.09484659574468,34.800989148936175,6.680851063829787,2.6,17.370212765957447,47,72.0
2186340,17009,1,10,32.0667090625,34.793438125,6.9375,1.333333333,9.24999999971875,32,49.0
2186350,11279,2,10,32.07581827586207,34.80117034482758,16.413793103448278,2.0,32.827586206896555,29,47.0
2186370,21013,2,10,32.080255,34.77593952380952,17.285714285714285,2.5,43.214285714285715,42,55.0
2186390,21013,2,10,32.080255,34.77593952380952,17.523809523809526,2.5,43.80952380952381,42,71.0
2186550,21013,1,10,32.079693488372094,34.77554488372093,20.325581395348838,2.75,55.895348837209305,43,65.0
2186570,21007,1,10,32.07155884615385,34.78808057692308,16.51923076923077,2.833333333,46.80448718044231,52,92.0
2186580,21017,2,10,32.0523028,34.7730968,2.32,2.6,6.032,25,37.0
2186710,33027,1,10,32.10766057142857,34.81579514285715,1.8285714285714285,2.5,4.571428571428571,35,32.0
2186720,33027,1,10,32.10766057142857,34.81579514285715,5.285714285714286,2.666666667,14.0952380958,35,43.0
2186740,33027,1,10,32.10766057142857,34.81579514285715,2.057142857142857,3.0,6.171428571428572,35,45.0
2186750,33027,1,10,32.10766057142857,34.81579514285715,1.7428571428571429,2.5,4.357142857142857,35,45.0
2186760,33027,1,10,32.10766057142857,34.81579514285715,2.7142857142857144,2.5,6.785714285714286,35,46.0
2186780,11239,1,10,32.066121515151515,34.792154545454544,4.181818181818182,1.0,4.181818181818182,33,42.0
2186960,17033,1,10,32.091073333333334,34.81286976190476,6.071428571428571,3.0,18.214285714285715,42,61.0
2186970,17033,2,10,32.09123878048781,34.81277926829268,8.951219512195122,2.6,23.273170731707317,41,61.0
2187010,17023,2,10,32.071068260869566,34.80650608695652,1.7391304347826086,0.833333333,1.449275362282609,46,74.0
2187020,17023,1,10,32.0706306122449,34.80621938775511,1.7346938775510203,0.625,1.0841836734693877,49,56.0
2188490,22007,1,10,32.08883272727273,34.83628863636364,10.568181818181818,3.333333333,35.2272727275,44,66.0
2188510,39028,2,10,32.102610294117646,34.803942941176466,7.823529411764706,1.666666667,13.0392156865,34,56.0
2188520,39028,1,10,32.09388076923077,34.79368461538461,13.846153846153847,1.333333333,18.46153846203846,26,56.0
2188530,39028,2,10,32.09708074074074,34.79630777777778,6.296296296296297,1.333333333,8.395061728074074,27,58.0
2188540,39028,1,10,32.09952746031746,34.80075746031746,2.2698412698412698,2.333333333,5.296296296206349,63,89.0
2188550,19016,1,10,32.05486076923077,34.79299871794872,8.333333333333334,1.555555556,12.962962962461537,39,54.0
2188580,21017,1,10,32.05348958333334,34.772724583333336,12.875,2.8,36.05,24,42.0
2188590,21007,2,10,32.0723444,34.788572599999995,12.5,2.0,25.0,50,88.0
2188730,14041,2,10,32.045009642857146,34.7601175,6.107142857142857,2.6,15.87857142857143,28,43.0
2188750,14041,2,10,32.045009642857146,34.7601175,4.321428571428571,2.6,11.235714285714286,28,44.0
2188770,14041,2,10,32.045009642857146,34.7601175,3.6785714285714284,2.5,9.196428571428571,28,47.0
2188780,14041,1,10,32.044203225806456,34.75959322580645,6.387096774193548,2.375,15.169354838709678,31,44.0
2188790,14041,2,10,32.045009642857146,34.7601175,2.1785714285714284,2.4,5.228571428571429,28,33.0
2188800,21017,2,10,32.0523028,34.7730968,7.44,2.666666667,19.84000000068,25,31.0
2188830,19016,1,10,32.05486076923077,34.79299871794872,4.538461538461538,1.25,5.673076923076923,39,52.0
2188840,17033,2,10,32.09123878048781,34.81277926829268,9.804878048780488,2.6,25.492682926829268,41,66.0
2188850,13104,1,10,32.06268981481482,34.80146,7.12962962962963,2.6,18.537037037037038,54,71.0
2188860,17009,2,10,32.068423125,34.791626875,13.1875,2.0,26.375,32,40.0
2188870,17009,1,10,32.0667090625,34.793438125,5.78125,1.333333333,7.7083333334375,32,39.0
2188890,20022,1,10,32.09484659574468,34.800989148936175,6.787234042553192,3.0,20.361702127659573,47,63.0
2188900,38032,1,10,32.085364999999996,34.82869363636364,4.090909090909091,2.25,9.204545454545455,22,32.0
2188910,33062,2,10,32.0776952,34.7953412,3.52,3.0,10.56,25,52.0
2188920,40044,1,10,32.07101277777778,34.78478333333333,8.444444444444445,2.6,21.955555555555556,36,68.0
2188970,21007,2,10,32.0723444,34.788572599999995,8.44,2.6,21.944000000000003,50,67.0
2188990,21007,2,10,32.0723444,34.788572599999995,16.5,1.75,28.875,50,90.0
2189010,11239,2,10,32.066482,34.791467,8.266666666666667,3.25,26.866666666666667,30,55.0
2189020,33062,1,10,32.07628357142857,34.79725571428572,6.357142857142857,2.6,16.52857142857143,28,52.0
2189030,38032,2,10,32.08625086956522,34.82949695652174,9.478260869565217,2.4,22.747826086956525,23,51.0
2189040,21017,2,10,32.0523028,34.7730968,5.84,2.666666667,15.573333333159999,25,31.0
2189050,39028,1,10,32.102263888888885,34.803745,5.916666666666667,1.333333333,7.888888888916666,36,42.0
2189060,39028,2,10,32.09708074074074,34.79630777777778,8.777777777777779,2.0,17.555555555555557,27,47.0
2189070,19016,1,10,32.05486076923077,34.79299871794872,9.23076923076923,1.25,11.538461538461538,39,55.0
2189080,17033,2,10,32.09123878048781,34.81277926829268,10.951219512195122,2.6,28.473170731707313,41,68.0
2189090,17033,1,10,32.091073333333334,34.81286976190476,10.571428571428571,2.4,25.37142857142857,42,70.0
2189110,22007,1,10,32.08260692307692,34.83787442307692,7.288461538461538,2.5,18.221153846153847,52,61.0
2189120,13104,2,10,32.06273673076923,34.8028575,15.98076923076923,2.5,39.95192307692308,52,99.0
2189130,27004,1,10,32.07732105263158,34.77337052631579,2.789473684210526,0.916666667,2.5570175438421052,19,26.0
2189150,25005,1,10,32.078296296296294,34.780305185185185,10.0,2.461538462,24.615384615037037,27,47.0
2189420,22007,2,10,32.08324354166667,34.83802708333334,12.9375,1.333333333,17.249999999375,48,73.0
2189440,17009,2,10,32.068423125,34.791626875,19.0,2.1,39.9,32,53.0
2189450,33062,1,10,32.076364444444444,34.797107777777775,8.777777777777779,2.6,22.822222222222223,27,56.0
2189460,33062,2,10,32.07806458333334,34.794432083333334,7.125,3.0,21.375,24,57.0
2189490,17009,1,10,32.0667090625,34.793438125,29.84375,1.266666667,37.802083332625,32,77.0
2189540,14041,2,10,32.045009642857146,34.7601175,4.964285714285714,2.5,12.410714285714286,28,56.0
2189550,19016,2,10,32.05504454545454,34.79244606060605,13.696969696969697,1.5,20.545454545454547,33,56.0
2189580,17033,2,10,32.09123878048781,34.81277926829268,9.195121951219512,2.6,23.907317073170734,41,63.0
2189610,13104,1,10,32.06268981481482,34.80146,17.574074074074073,2.6,45.6925925925926,54,89.0
2189690,11239,2,10,32.066696774193545,34.79158032258064,14.225806451612904,2.25,32.00806451612903,31,64.0
2189710,38032,2,10,32.08625086956522,34.82949695652174,6.695652173913044,2.75,18.41304347826087,23,39.0
2189730,17009,2,10,32.068423125,34.791626875,13.375,1.3,17.3875,32,57.0
2189750,17009,2,10,32.068423125,34.791626875,13.78125,1.166666667,16.07812499928125,32,53.0
2189770,11279,2,10,32.07581827586207,34.80117034482758,4.068965517241379,1.0,4.068965517241379,29,37.0
2189790,13104,1,10,32.06268981481482,34.80146,7.2407407407407405,2.6,18.825925925925926,54,65.0
2189800,13104,2,10,32.06273673076923,34.8028575,14.75,2.4,35.4,52,85.0
2189830,17023,1,10,32.0706306122449,34.80621938775511,4.040816326530612,1.0,4.040816326530612,49,82.0
2189840,17023,2,10,32.071068260869566,34.80650608695652,3.217391304347826,1.3,4.182608695652174,46,117.0
2189860,22007,1,10,32.08260692307692,34.83787442307692,17.673076923076923,1.8,31.81153846153846,52,77.0
2190210,21013,1,10,32.079693488372094,34.77554488372093,23.767441860465116,2.75,65.36046511627907,43,65.0
2190220,40044,2,10,32.073079166666666,34.78680722222222,10.25,2.6,26.65,36,54.0
2190230,40044,1,10,32.07101277777778,34.78478333333333,10.916666666666666,2.6,28.383333333333333,36,57.0
2190240,38032,2,10,32.08625086956522,34.82949695652174,16.52173913043478,2.333333333,38.550724638086955,23,64.0
2190250,40044,1,10,32.07101277777778,34.78478333333333,5.388888888888889,2.6,14.011111111111111,36,77.0
2190280,21013,2,10,32.080255,34.77593952380952,19.095238095238095,2.5,47.73809523809524,42,69.0
2190290,11279,1,10,32.0756434375,34.8011590625,10.3125,2.666666667,27.500000000625,32,56.0
2190310,20022,1,10,32.09484659574468,34.800989148936175,12.446808510638299,2.75,34.22872340425532,47,66.0
2190330,16122,2,10,32.09350111111112,34.797129444444444,6.0,2.75,16.5,18,43.0
2190340,39028,1,10,32.102263888888885,34.803745,6.888888888888889,1.333333333,9.185185185166667,36,47.0
2190360,19016,2,10,32.05504454545454,34.79244606060605,11.424242424242424,3.5,39.984848484848484,33,41.0
2190370,39028,1,10,32.09388076923077,34.79368461538461,11.692307692307692,1.333333333,15.58974358973077,26,41.0
2190380,33062,1,10,32.07628357142857,34.79725571428572,5.571428571428571,2.6,14.485714285714284,28,62.0
2190390,33062,2,10,32.0776952,34.7953412,12.28,3.0,36.84,25,61.0
2190450,17009,2,10,32.068423125,34.791626875,20.84375,2.1,43.771875,32,42.0
2190460,33062,1,10,32.07630407407407,34.797250740740736,9.444444444444445,3.333333333,31.48148148025926,27,50.0
2190860,21014,2,10,32.08401473684211,34.78725315789474,3.0526315789473686,2.0,6.105263157894737,19,33.0
2190870,21014,1,10,32.081768499999995,34.7853535,5.65,1.75,9.8875,20,28.0
2190880,17023,1,10,32.0680304,34.7917224,2.28,0.625,1.425,25,44.0
2190890,14041,1,10,32.044203225806456,34.75959322580645,0.967741935483871,2.8,2.7096774193548385,31,40.0
2190900,14041,2,10,32.045009642857146,34.7601175,1.0357142857142858,2.4,2.4857142857142853,28,36.0
2190910,17304,2,10,32.05609826086957,34.788565652173915,5.0,1.833333333,9.166666666913043,23,36.0
2190950,22007,1,10,32.08260692307692,34.83787442307692,9.615384615384615,1.8,17.307692307692307,52,89.0
2190960,22007,2,10,32.08287489795919,34.83840326530612,8.183673469387756,1.333333333,10.91156462610204,49,84.0
2191060,14041,2,10,32.045009642857146,34.7601175,4.214285714285714,2.5,10.535714285714286,28,44.0
2191070,16122,1,10,32.09406142857143,34.79781523809524,21.333333333333332,2.0,42.666666666666664,21,40.0
2191080,20022,2,10,32.09801380952381,34.806826190476194,6.619047619047619,2.333333333,15.44444444497619,42,58.0
2191090,17031,1,10,32.063181,34.79929066666667,11.633333333333333,2.25,26.175,30,63.0
2191120,17304,1,10,32.05665444444445,34.78830407407408,4.62962962962963,2.666666667,12.345679012703703,27,30.0
2191150,17304,2,10,32.05609826086957,34.788565652173915,6.869565217391305,2.2,15.11304347826087,23,35.0
2191180,11279,1,10,32.0756434375,34.8011590625,7.0,2.5,17.5,32,48.0
2191190,11239,2,10,32.066696774193545,34.79158032258064,15.419354838709678,2.25,34.693548387096776,31,60.0
2191200,13104,1,10,32.06268981481482,34.80146,12.277777777777779,2.8,34.37777777777778,54,75.0
2191220,21007,2,10,32.058594285714285,34.78409228571429,31.142857142857142,2.0,62.285714285714285,35,69.0
2191240,17033,2,10,32.09123878048781,34.81277926829268,17.24390243902439,2.6,44.834146341463416,41,80.0
2191260,17033,2,10,32.09123878048781,34.81277926829268,9.878048780487806,2.75,27.164634146341463,41,63.0
2191810,16122,2,10,32.09350111111112,34.797129444444444,4.611111111111111,1.666666667,7.685185185888888,18,44.0
2191830,40044,2,10,32.073079166666666,34.78680722222222,5.972222222222222,1.833333333,10.949074073333332,36,56.0
2191840,38032,1,10,32.085364999999996,34.82869363636364,11.454545454545455,2.5,28.636363636363637,22,32.0
2191890,17023,2,10,32.067828636363636,34.791596363636366,5.136363636363637,1.1,5.6499999999999995,22,61.0
2191900,21014,2,10,32.08401473684211,34.78725315789474,3.0526315789473686,2.0,6.105263157894737,19,40.0
2191920,21014,2,10,32.08401473684211,34.78725315789474,3.736842105263158,0.8,2.9894736842105263,19,31.0
2191960,22007,2,10,32.08287489795919,34.83840326530612,13.408163265306122,3.0,40.224489795918366,49,78.0
2191990,11279,2,10,32.07581827586207,34.80117034482758,3.3793103448275863,1.0,3.3793103448275863,29,45.0
2192000,11279,1,10,32.0756434375,34.8011590625,3.0,1.333333333,4.00000000003125,32,33.0
2192030,13104,2,10,32.06273673076923,34.8028575,10.923076923076923,2.5,27.307692307692307,52,98.0
2192040,27004,1,10,32.07732105263158,34.77337052631579,9.421052631578947,0.916666667,8.63596491231579,19,30.0
2192050,25005,1,10,32.078296296296294,34.780305185185185,13.703703703703704,2.461538462,33.732193731555554,27,45.0
2192070,21007,2,10,32.0723444,34.788572599999995,23.12,2.666666667,61.65333332952,50,97.0
2192090,11204,1,10,32.06479971428572,34.784961714285714,9.028571428571428,2.5,22.571428571428573,35,46.0
2192100,11239,2,10,32.066482,34.791467,13.233333333333333,2.166666667,28.672222222766667,30,62.0
2192110,33062,1,10,32.07628357142857,34.79725571428572,3.25,2.6,8.45,28,55.0
2192140,17009,1,10,32.0667090625,34.793438125,9.25,1.266666667,11.716666666125,32,59.0
2192150,17009,2,10,32.07581827586207,34.80117034482758,5.793103448275862,1.5,8.689655172413794,29,42.0
2192170,21017,2,10,32.0523028,34.7730968,3.24,2.75,8.91,25,35.0
2192200,11239,2,10,32.066696774193545,34.79158032258064,13.870967741935484,2.25,31.20967741935484,31,69.0
2192210,11204,1,10,32.06479971428572,34.784961714285714,16.685714285714287,2.5,41.714285714285715,35,45.0
2192220,11239,2,10,32.066482,34.791467,6.833333333333333,2.166666667,14.805555555866666,30,58.0
2192230,13104,1,10,32.06268981481482,34.80146,9.425925925925926,2.6,24.50740740740741,54,69.0
2192300,39028,2,10,32.102610294117646,34.803942941176466,6.852941176470588,1.666666667,11.421568628735296,34,57.0
2192310,39028,1,10,32.102263888888885,34.803745,10.083333333333334,1.666666667,16.80555555552778,36,57.0
2192320,39028,2,10,32.102610294117646,34.803942941176466,10.323529411764707,1.0,10.323529411764707,34,72.0
2192330,39028,1,10,32.102263888888885,34.803745,5.444444444444445,1.333333333,7.259259259416666,36,53.0
2192340,17033,1,10,32.091073333333334,34.81286976190476,17.023809523809526,2.5,42.55952380952381,42,60.0
2192350,17033,2,10,32.09123878048781,34.81277926829268,3.902439024390244,2.25,8.78048780487805,41,45.0
2192400,17033,2,10,32.09123878048781,34.81277926829268,14.024390243902438,2.75,38.56707317073171,41,68.0
2192470,21007,2,10,32.0723444,34.788572599999995,11.8,4.333333333,51.13333333692,50,49.0
2192500,21017,1,10,32.05348958333334,34.772724583333336,3.0833333333333335,2.285714286,7.047619047791667,24,32.0
2192510,40044,2,10,32.073079166666666,34.78680722222222,10.722222222222221,1.833333333,19.657407407305556,36,102.0
2192550,17304,1,10,32.05665444444445,34.78830407407408,10.703703703703704,2.333333333,24.97530864133333,27,27.0
2192580,17023,2,10,32.067828636363636,34.791596363636366,0.5909090909090909,2.5,1.4772727272727273,22,31.0
2192590,17023,1,10,32.0680304,34.7917224,5.08,0.777777778,3.95111111112,25,38.0
2192600,17031,2,10,32.062612800000004,34.7880728,6.2,0.333333333,2.06666666668,25,43.0
2192610,21017,1,10,32.05348958333334,34.772724583333336,1.4166666666666667,2.285714286,3.238095238125,24,35.0
2192620,25005,2,10,32.0781532,34.780744399999996,7.48,2.75,20.57,25,39.0
2192630,25005,1,10,32.078296296296294,34.780305185185185,8.62962962962963,2.416666667,20.85493827185185,27,38.0
2192680,17304,1,10,32.0554492,34.790183999999996,2.04,2.6,5.303999999999999,25,34.0
2193680,17304,1,10,32.05665444444445,34.78830407407408,12.518518518518519,2.6,32.548148148148144,27,34.0
2194510,20022,1,10,32.09484659574468,34.800989148936175,8.48936170212766,3.0,25.46808510638298,47,61.0
2194520,16122,2,10,32.09350111111112,34.797129444444444,2.4444444444444446,1.666666667,4.074074074111111,18,44.0
2194540,17031,2,10,32.063579705882354,34.79909588235294,8.588235294117647,1.571428571,13.495798319235295,34,81.0
2195130,17023,1,10,32.0680304,34.7917224,8.52,1.181818182,10.06909090908,25,64.0
2195810,21017,2,10,32.0523028,34.7730968,8.36,2.6,21.736,25,47.0
2195830,21007,1,10,32.07155884615385,34.78808057692308,19.615384615384617,3.25,63.75,52,81.0
2195850,17031,1,10,32.063181,34.79929066666667,5.366666666666666,2.25,12.075,30,40.0
2195870,25005,2,10,32.0781532,34.780744399999996,8.48,2.416666667,20.493333334,25,55.0
2195900,17023,2,10,32.067828636363636,34.791596363636366,4.681818181818182,0.909090909,4.256198347090909,22,49.0
2195920,17023,2,10,32.067828636363636,34.791596363636366,5.909090909090909,1.1,6.5,22,41.0
2195930,17023,1,10,32.0680304,34.7917224,3.72,1.0,3.72,25,47.0
2195950,40044,1,10,32.07101277777778,34.78478333333333,9.333333333333334,2.6,24.266666666666666,36,76.0
2195960,40044,2,10,32.073079166666666,34.78680722222222,9.88888888888889,2.666666667,26.37037037013889,36,78.0
2195970,40044,1,10,32.07101277777778,34.78478333333333,20.38888888888889,2.5,50.97222222222222,36,80.0
2195990,20022,1,10,32.09484659574468,34.800989148936175,7.276595744680851,2.75,20.01063829787234,47,65.0
2196020,25005,1,10,32.078296296296294,34.780305185185185,13.703703703703704,2.416666667,33.11728395048148,27,45.0
2196030,25005,2,10,32.0781532,34.780744399999996,13.16,2.416666667,31.80333333348,25,49.0
2196040,25005,1,10,32.078296296296294,34.780305185185185,4.148148148148148,2.5,10.37037037037037,27,61.0
2196060,25005,2,10,32.0781532,34.780744399999996,4.72,2.25,10.62,25,50.0
2196070,33062,1,10,32.07628357142857,34.79725571428572,4.107142857142857,2.6,10.678571428571429,28,53.0
2196080,38032,2,10,32.08625086956522,34.82949695652174,1.6956521739130435,2.0,3.391304347826087,23,44.0
2196110,21017,1,10,32.05348958333334,34.772724583333336,5.041666666666667,2.285714286,11.523809523666666,24,33.0
2196140,17033,1,10,32.091073333333334,34.81286976190476,23.476190476190474,2.333333333,54.777777777071435,42,98.0
2196150,17023,1,10,32.0680304,34.7917224,2.72,1.0,2.72,25,47.0
2196160,17023,2,10,32.067828636363636,34.791596363636366,4.2727272727272725,1.1,4.7,22,49.0
2196170,17023,1,10,32.0680304,34.7917224,6.24,1.0,6.24,25,55.0
2196190,17023,1,10,32.0680304,34.7917224,6.52,0.625,4.075,25,59.0
2196200,33027,1,10,32.10766057142857,34.81579514285715,1.9714285714285715,2.5,4.928571428571429,35,50.0
2196210,33027,1,10,32.10766057142857,34.81579514285715,3.5142857142857142,2.5,8.785714285714286,35,48.0
2196220,33027,1,10,32.10766057142857,34.81579514285715,5.685714285714286,2.5,14.214285714285714,35,48.0
2196230,33027,1,10,32.10766057142857,34.81579514285715,3.2,2.5,8.0,35,59.0
2196240,33027,1,10,32.10766057142857,34.81579514285715,3.914285714285714,2.5,9.785714285714286,35,54.0
2196260,17023,2,10,32.067828636363636,34.791596363636366,9.0,1.1,9.9,22,51.0
2196280,21014,1,10,32.081768499999995,34.7853535,4.25,1.75,7.4375,20,34.0
2196290,21014,2,10,32.08401473684211,34.78725315789474,3.3157894736842106,0.8,2.6526315789473682,19,30.0
2197390,17009,1,10,32.0667090625,34.793438125,9.71875,1.333333333,12.958333333375,32,47.0
2197400,11279,2,10,32.07581827586207,34.80117034482758,13.551724137931034,2.0,27.103448275862068,29,47.0
2197420,21007,2,10,32.0723444,34.788572599999995,12.14,1.75,21.245,50,81.0
2197430,39028,1,10,32.09388076923077,34.79368461538461,0.7692307692307693,1.666666667,1.2820512821923076,26,44.0
2197450,21017,1,10,32.05348958333334,34.772724583333336,10.458333333333334,2.8,29.28333333333333,24,44.0
2197480,21007,2,10,32.0723444,34.788572599999995,5.32,2.6,13.832,50,63.0
2197500,39028,1,10,32.102263888888885,34.803745,6.083333333333333,1.666666667,10.138888888611111,36,49.0
2197520,39028,1,10,32.09952746031746,34.80075746031746,6.317460317460317,1.0,6.317460317460317,63,114.0
2197530,21017,1,10,32.05348958333334,34.772724583333336,6.541666666666667,3.0,19.625,24,35.0
2197610,17033,1,10,32.091073333333334,34.81286976190476,17.095238095238095,2.333333333,39.88888888930952,42,59.0
2197620,11239,2,10,32.066482,34.791467,10.4,2.166666667,22.5333333328,30,57.0
2197630,17033,1,10,32.091073333333334,34.81286976190476,4.714285714285714,3.0,14.142857142857142,42,67.0
2197640,19016,2,10,32.05504454545454,34.79244606060605,6.909090909090909,1.5,10.363636363636363,33,55.0
2197650,21007,2,10,32.0723444,34.788572599999995,30.44,2.666666667,81.17333332992,50,94.0
2197660,21007,1,10,32.07155884615385,34.78808057692308,15.192307692307692,1.625,24.6875,52,89.0
2197750,13104,2,10,32.06273673076923,34.8028575,17.692307692307693,2.5,44.23076923076923,52,103.0
2197800,16122,1,10,32.09406142857143,34.79781523809524,23.19047619047619,2.0,46.38095238095238,21,40.0
2197810,40044,1,10,32.07101277777778,34.78478333333333,6.277777777777778,2.6,16.322222222222223,36,71.0
2197820,21007,2,10,32.0723444,34.788572599999995,16.98,1.75,29.715,50,83.0
2197860,40044,2,10,32.073079166666666,34.78680722222222,12.194444444444445,2.666666667,32.51851851841666,36,78.0
2197870,55008,1,10,32.111005,34.829952500000005,5.6,1.3,7.279999999999999,20,42.0
2197880,55008,1,10,32.111005,34.829952500000005,6.45,1.3,8.385,20,38.0
2197890,20022,2,10,32.09801380952381,34.806826190476194,4.119047619047619,2.333333333,9.611111111857143,42,60.0
2197900,17304,1,10,32.05665444444445,34.78830407407408,4.666666666666667,2.333333333,10.888888889555554,27,29.0
2197920,17033,2,10,32.09123878048781,34.81277926829268,17.414634146341463,3.0,52.24390243902439,41,60.0
2197930,17009,1,10,32.0667090625,34.793438125,6.46875,1.083333333,7.00781249953125,32,54.0
2197940,11239,2,10,32.066482,34.791467,26.3,2.166666667,56.98333333266667,30,56.0
2198080,40044,2,10,32.073079166666666,34.78680722222222,5.777777777777778,2.666666667,15.407407407805557,36,68.0
2198120,11204,1,10,32.06479971428572,34.784961714285714,10.4,2.5,26.0,35,38.0
2198130,17304,2,10,32.05609826086957,34.788565652173915,7.260869565217392,4.5,32.67391304347826,23,37.0
2198170,15116,2,10,32.055823913043476,34.78777,4.260869565217392,1.5,6.391304347826087,23,26.0
2198190,15116,2,10,32.055823913043476,34.78777,34.608695652173914,3.0,103.82608695652173,23,45.0
2198210,40044,1,10,32.07101277777778,34.78478333333333,3.75,2.6,9.75,36,66.0
2198230,21017,1,10,32.05348958333334,34.772724583333336,3.7916666666666665,2.0,7.583333333333333,24,48.0
2198240,40044,2,10,32.073079166666666,34.78680722222222,19.11111111111111,2.25,43.0,36,64.0
2198250,40044,1,10,32.07101277777778,34.78478333333333,7.277777777777778,2.666666667,19.407407407138887,36,71.0
2198260,40044,2,10,32.073079166666666,34.78680722222222,17.583333333333332,2.6,45.71666666666667,36,63.0
2198710,17009,1,10,32.0667090625,34.793438125,13.84375,1.083333333,14.99739583284375,32,49.0
2198720,17009,2,10,32.068423125,34.791626875,18.53125,1.3,24.090625,32,61.0
2199730,40044,2,10,32.073079166666666,34.78680722222222,5.722222222222222,2.5,14.305555555555555,36,53.0
2199750,20022,1,10,32.09484659574468,34.800989148936175,10.127659574468085,2.75,27.851063829787233,47,75.0
2199870,14041,2,10,32.045009642857146,34.7601175,4.607142857142857,2.5,11.517857142857142,28,65.0
2200080,17009,1,10,32.0667090625,34.793438125,10.375,1.266666667,13.14166666625,32,60.0
2200090,17304,2,10,32.05609826086957,34.788565652173915,3.5652173913043477,2.666666667,9.507246376913043,23,59.0
2200130,13104,2,10,32.06568651162791,34.79380860465116,7.395348837209302,2.333333333,17.255813953325582,43,50.0
2200140,17009,1,10,32.0667090625,34.793438125,9.75,1.2,11.7,32,39.0
2200150,11239,2,10,32.066696774193545,34.79158032258064,19.838709677419356,2.25,44.63709677419355,31,78.0
2200160,11204,1,10,32.06479971428572,34.784961714285714,8.628571428571428,2.5,21.571428571428573,35,51.0
2200200,17304,2,10,32.05609826086957,34.788565652173915,8.652173913043478,2.5,21.630434782608695,23,32.0
2200210,20022,1,10,32.09484659574468,34.800989148936175,8.340425531914894,1.333333333,11.120567376,47,61.0
2200230,17031,2,10,32.063579705882354,34.79909588235294,6.794117647058823,3.0,20.38235294117647,34,72.0
2200240,17031,1,10,32.06221137931034,34.79978482758621,13.448275862068966,1.25,16.810344827586206,29,46.0
2200650,40044,1,10,32.07101277777778,34.78478333333333,12.38888888888889,2.6,32.21111111111111,36,70.0
2200660,21007,2,10,32.0723444,34.788572599999995,18.06,2.0,36.12,50,90.0
2200680,40044,2,10,32.073079166666666,34.78680722222222,13.555555555555555,2.666666667,36.14814814872222,36,50.0
2200700,38032,2,10,32.08625086956522,34.82949695652174,3.391304347826087,2.0,6.782608695652174,23,30.0
2200720,38032,1,10,32.085364999999996,34.82869363636364,18.0,2.166666667,38.99999999940909,22,54.0
2200750,13104,2,10,32.06273673076923,34.8028575,13.576923076923077,1.666666667,22.62820512807692,52,72.0
2200760,27004,1,10,32.07732105263158,34.77337052631579,4.315789473684211,0.454545455,1.961722488105263,19,24.0
2200770,27004,2,10,32.07642,34.77348809523809,2.7142857142857144,0.545454545,1.4805194803333332,21,24.0
2200810,17304,2,10,32.05609826086957,34.788565652173915,9.0,2.666666667,24.000000000434785,23,40.0
2200820,17031,1,10,32.063181,34.79929066666667,14.566666666666666,2.6,37.873333333333335,30,49.0
2200830,17031,2,10,32.063579705882354,34.79909588235294,7.4411764705882355,3.0,22.323529411764707,34,52.0
2200840,19016,1,10,32.05486076923077,34.79299871794872,8.923076923076923,1.555555556,13.880341881128203,39,50.0
2201000,21017,2,10,32.05222153846154,34.77334538461538,19.615384615384617,0.333333333,6.538461538576923,26,45.0
2201120,25005,2,10,32.0781532,34.780744399999996,8.08,2.25,18.18,25,56.0
2201130,25005,1,10,32.078296296296294,34.780305185185185,3.925925925925926,2.5,9.814814814814815,27,49.0
2201140,25005,2,10,32.0781532,34.780744399999996,10.28,2.25,23.13,25,45.0
2201150,25005,1,10,32.078296296296294,34.780305185185185,15.296296296296296,2.3,35.181481481481484,27,47.0
2201160,25005,1,10,32.078296296296294,34.780305185185185,10.518518518518519,2.3,24.192592592592593,27,41.0
2201250,17033,1,10,32.091073333333334,34.81286976190476,14.595238095238095,2.333333333,34.055555555380955,42,84.0
2201280,19016,2,10,32.05504454545454,34.79244606060605,9.787878787878787,1.25,12.234848484848484,33,41.0
2201370,17033,1,10,32.091073333333334,34.81286976190476,14.071428571428571,2.333333333,32.83333333273809,42,94.0
2201400,33062,2,10,32.0776952,34.7953412,5.12,2.4,12.288,25,42.0
2201420,17031,2,10,32.062612800000004,34.7880728,14.12,0.333333333,4.70666666656,25,53.0
2201480,11239,1,10,32.066121515151515,34.792154545454544,5.484848484848484,2.5,13.712121212121213,33,43.0
2201500,11204,1,10,32.06479971428572,34.784961714285714,8.82857142857143,2.5,22.071428571428573,35,49.0
